Bootstrap_Run,Metric,Improvement,Positive_Means
198,Macro_Specificity,0.00506867694428037,Higher CatBoost value is better
198,Macro_AUROC,0.01359518892777345,Higher CatBoost value is better
198,Macro_AUPRC,0.0019944850367042966,Higher CatBoost value is better
198,Log_Loss,-0.015404917436364074,Lower CatBoost value is better
198,Multiclass_Brier_Score,-0.011413199988211054,Lower CatBoost value is better
199,Accuracy,0.03749999999999998,Higher CatBoost value is better
199,Balanced_Accuracy,0.0398661328238793,Higher CatBoost value is better
199,Macro_F1,0.03918530288208877,Higher CatBoost value is better
199,MCC,0.05090791975957065,Higher CatBoost value is better
199,Macro_Specificity,0.016518429101465615,Higher CatBoost value is better
199,Macro_AUROC,0.05687011322822355,Higher CatBoost value is better
199,Macro_AUPRC,0.07001686527730844,Higher CatBoost value is better
199,Log_Loss,0.02865273930718848,Lower CatBoost value is better
199,Multiclass_Brier_Score,0.02734145154903994,Lower CatBoost value is better
200,Accuracy,-0.004255319148936176,Higher CatBoost value is better
200,Balanced_Accuracy,-0.003908863215165037,Higher CatBoost value is better
200,Macro_F1,-0.0008611022113639288,Higher CatBoost value is better
200,MCC,-0.01589763364334862,Higher CatBoost value is better
200,Macro_Specificity,-0.00414872599466698,Higher CatBoost value is better
200,Macro_AUROC,0.04147549576171505,Higher CatBoost value is better
200,Macro_AUPRC,0.07276320553745164,Higher CatBoost value is better
200,Log_Loss,0.009328222488279359,Lower CatBoost value is better
200,Multiclass_Brier_Score,0.005353904120470321,Lower CatBoost value is better
201,Accuracy,0.04680851063829794,Higher CatBoost value is better
201,Balanced_Accuracy,0.04906204906204892,Higher CatBoost value is better
201,Macro_F1,0.04975847492647789,Higher CatBoost value is better
201,MCC,0.06576906060754562,Higher CatBoost value is better
201,Macro_Specificity,0.021573501760909886,Higher CatBoost value is better
201,Macro_AUROC,0.059669206548799925,Higher CatBoost value is better
201,Macro_AUPRC,0.09616993045404731,Higher CatBoost value is better
201,Log_Loss,0.07240043239451621,Lower CatBoost value is better
201,Multiclass_Brier_Score,0.0550762939273467,Lower CatBoost value is better
202,Accuracy,0.030434782608695587,Higher CatBoost value is better
202,Balanced_Accuracy,0.03563145688382874,Higher CatBoost value is better
202,Macro_F1,0.0304756612390491,Higher CatBoost value is better
202,MCC,0.040071351784360054,Higher CatBoost value is better
202,Macro_Specificity,0.013391883468402477,Higher CatBoost value is better
202,Macro_AUROC,0.034428454754310445,Higher CatBoost value is better
202,Macro_AUPRC,0.05471738673258064,Higher CatBoost value is better
202,Log_Loss,0.03141285193624044,Lower CatBoost value is better
202,Multiclass_Brier_Score,0.025533744970745786,Lower CatBoost value is better
203,Accuracy,0.017391304347826098,Higher CatBoost value is better
203,Balanced_Accuracy,0.01705853671750135,Higher CatBoost value is better
203,Macro_F1,0.02023502566491242,Higher CatBoost value is better
203,MCC,0.016711075655364782,Higher CatBoost value is better
203,Macro_Specificity,0.006442432822800881,Higher CatBoost value is better
203,Macro_AUROC,0.01402177331909682,Higher CatBoost value is better
203,Macro_AUPRC,0.01703541883896642,Higher CatBoost value is better
203,Log_Loss,0.004654705130407888,Lower CatBoost value is better
203,Multiclass_Brier_Score,0.0049278491912726485,Lower CatBoost value is better
204,Accuracy,0.013043478260869601,Higher CatBoost value is better
204,Balanced_Accuracy,0.013399849704388567,Higher CatBoost value is better
204,Macro_F1,0.016643069893423124,Higher CatBoost value is better
204,MCC,0.010575968239771694,Higher CatBoost value is better
204,Macro_Specificity,0.00479282492804356,Higher CatBoost value is better
204,Macro_AUROC,0.02674498762879418,Higher CatBoost value is better
204,Macro_AUPRC,0.03555676588267176,Higher CatBoost value is better
204,Log_Loss,0.001654682729734458,Lower CatBoost value is better
204,Multiclass_Brier_Score,-0.0029750808072473434,Lower CatBoost value is better
205,Accuracy,0.004255319148936176,Higher CatBoost value is better
205,Balanced_Accuracy,0.005320619126589321,Higher CatBoost value is better
205,Macro_F1,0.006434614895809876,Higher CatBoost value is better
205,MCC,-0.00015165254311655385,Higher CatBoost value is better
205,Macro_Specificity,0.00021866818552185308,Higher CatBoost value is better
205,Macro_AUROC,0.016916875366851936,Higher CatBoost value is better
205,Macro_AUPRC,0.01153785938960239,Higher CatBoost value is better
205,Log_Loss,-0.043878533125993546,Lower CatBoost value is better
205,Multiclass_Brier_Score,-0.032277137695101876,Lower CatBoost value is better
206,Accuracy,0.01777777777777778,Higher CatBoost value is better
206,Balanced_Accuracy,0.014833711262282723,Higher CatBoost value is better
206,Macro_F1,0.021490049416159285,Higher CatBoost value is better
206,MCC,0.013711478480008976,Higher CatBoost value is better
206,Macro_Specificity,0.003849518810148833,Higher CatBoost value is better
206,Macro_AUROC,0.01252327957350119,Higher CatBoost value is better
206,Macro_AUPRC,0.02312829318615972,Higher CatBoost value is better
206,Log_Loss,0.014819523710696725,Lower CatBoost value is better
206,Multiclass_Brier_Score,0.007426215419675031,Lower CatBoost value is better
207,Accuracy,0.0,Higher CatBoost value is better
207,Balanced_Accuracy,0.002419717887154782,Higher CatBoost value is better
207,Macro_F1,0.0021406547801243736,Higher CatBoost value is better
207,MCC,-0.0033968991410797678,Higher CatBoost value is better
207,Macro_Specificity,-0.0013533370293745683,Higher CatBoost value is better
207,Macro_AUROC,0.02165232451512389,Higher CatBoost value is better
207,Macro_AUPRC,0.026055731232536017,Higher CatBoost value is better
207,Log_Loss,-0.04435660330641267,Lower CatBoost value is better
207,Multiclass_Brier_Score,-0.0344554227772903,Lower CatBoost value is better
208,Accuracy,0.0340425531914893,Higher CatBoost value is better
208,Balanced_Accuracy,0.03798001685325625,Higher CatBoost value is better
208,Macro_F1,0.034781540170595315,Higher CatBoost value is better
208,MCC,0.049098383022798564,Higher CatBoost value is better
208,Macro_Specificity,0.017739220161406166,Higher CatBoost value is better
208,Macro_AUROC,0.028587312631978,Higher CatBoost value is better
208,Macro_AUPRC,0.04035665474679839,Higher CatBoost value is better
208,Log_Loss,0.06518015597374421,Lower CatBoost value is better
208,Multiclass_Brier_Score,0.0300656916492818,Lower CatBoost value is better
209,Accuracy,0.008333333333333304,Higher CatBoost value is better
209,Balanced_Accuracy,0.009637544521265529,Higher CatBoost value is better
209,Macro_F1,0.009047555048685707,Higher CatBoost value is better
209,MCC,0.006183481137937652,Higher CatBoost value is better
209,Macro_Specificity,0.0029784723308821093,Higher CatBoost value is better
209,Macro_AUROC,0.020299675902873404,Higher CatBoost value is better
209,Macro_AUPRC,0.024959720434737154,Higher CatBoost value is better
209,Log_Loss,0.00045183825092465213,Lower CatBoost value is better
209,Multiclass_Brier_Score,0.002778066737309015,Lower CatBoost value is better
210,Accuracy,0.034782608695652195,Higher CatBoost value is better
210,Balanced_Accuracy,0.03427456850604438,Higher CatBoost value is better
210,Macro_F1,0.03715387086051125,Higher CatBoost value is better
210,MCC,0.043301298832388646,Higher CatBoost value is better
210,Macro_Specificity,0.015555295128715896,Higher CatBoost value is better
210,Macro_AUROC,0.021214233933254167,Higher CatBoost value is better
210,Macro_AUPRC,0.021314768165024756,Higher CatBoost value is better
210,Log_Loss,-0.01212980712326861,Lower CatBoost value is better
210,Multiclass_Brier_Score,0.006389392288788653,Lower CatBoost value is better
211,Accuracy,0.012500000000000067,Higher CatBoost value is better
211,Balanced_Accuracy,0.014098412137627858,Higher CatBoost value is better
211,Macro_F1,0.016125157128984324,Higher CatBoost value is better
211,MCC,0.012778167622386039,Higher CatBoost value is better
211,Macro_Specificity,0.005556981425397289,Higher CatBoost value is better
211,Macro_AUROC,0.050434424691808255,Higher CatBoost value is better
211,Macro_AUPRC,0.07044657144668853,Higher CatBoost value is better
211,Log_Loss,0.031148552660912543,Lower CatBoost value is better
211,Multiclass_Brier_Score,0.02156534103683211,Lower CatBoost value is better
212,Accuracy,0.0304347826086957,Higher CatBoost value is better
212,Balanced_Accuracy,0.03347257031467554,Higher CatBoost value is better
212,Macro_F1,0.03296302015156294,Higher CatBoost value is better
212,MCC,0.03916722313249066,Higher CatBoost value is better
212,Macro_Specificity,0.013348549034139956,Higher CatBoost value is better
212,Macro_AUROC,0.02619081278802471,Higher CatBoost value is better
212,Macro_AUPRC,0.028220337007726748,Higher CatBoost value is better
212,Log_Loss,0.018560359979063468,Lower CatBoost value is better
212,Multiclass_Brier_Score,0.011880062555749527,Lower CatBoost value is better
213,Accuracy,0.03913043478260869,Higher CatBoost value is better
213,Balanced_Accuracy,0.048743386243386144,Higher CatBoost value is better
213,Macro_F1,0.04241616501084766,Higher CatBoost value is better
213,MCC,0.05454242053729774,Higher CatBoost value is better
213,Macro_Specificity,0.018551242503338172,Higher CatBoost value is better
213,Macro_AUROC,0.0021608095619556345,Higher CatBoost value is better
213,Macro_AUPRC,0.0004632117604654873,Higher CatBoost value is better
213,Log_Loss,0.033411442110353406,Lower CatBoost value is better
213,Multiclass_Brier_Score,0.014038104246425154,Lower CatBoost value is better
214,Accuracy,0.004347826086956497,Higher CatBoost value is better
214,Balanced_Accuracy,0.0029029029029029596,Higher CatBoost value is better
214,Macro_F1,0.00661027126127578,Higher CatBoost value is better
214,MCC,-0.0010118673336785289,Higher CatBoost value is better
214,Macro_Specificity,0.0004630870484527705,Higher CatBoost value is better
214,Macro_AUROC,0.01269064769064765,Higher CatBoost value is better
214,Macro_AUPRC,-0.000840346796084912,Higher CatBoost value is better
214,Log_Loss,-0.04688835879662001,Lower CatBoost value is better
214,Multiclass_Brier_Score,-0.029335905913889238,Lower CatBoost value is better
215,Accuracy,-0.008510638297872353,Higher CatBoost value is better
215,Balanced_Accuracy,-0.009224397590361422,Higher CatBoost value is better
215,Macro_F1,-0.0068655228900151855,Higher CatBoost value is better
215,MCC,-0.01979576564053953,Higher CatBoost value is better
215,Macro_Specificity,-0.005788280224370612,Higher CatBoost value is better
215,Macro_AUROC,0.024118674406857443,Higher CatBoost value is better
215,Macro_AUPRC,0.0336385551763172,Higher CatBoost value is better
215,Log_Loss,-0.007689049666096182,Lower CatBoost value is better
215,Multiclass_Brier_Score,-0.009309412959154273,Lower CatBoost value is better
216,Accuracy,0.013043478260869601,Higher CatBoost value is better
216,Balanced_Accuracy,0.013048786961830428,Higher CatBoost value is better
216,Macro_F1,0.015890167993449555,Higher CatBoost value is better
216,MCC,0.01140579646722173,Higher CatBoost value is better
216,Macro_Specificity,0.004585679282660848,Higher CatBoost value is better
216,Macro_AUROC,0.04351610808198014,Higher CatBoost value is better
216,Macro_AUPRC,0.06780339506839417,Higher CatBoost value is better
216,Log_Loss,0.0012902404144864432,Lower CatBoost value is better
216,Multiclass_Brier_Score,0.0037151800721456074,Lower CatBoost value is better
217,Accuracy,0.021276595744680882,Higher CatBoost value is better
217,Balanced_Accuracy,0.02527233115468408,Higher CatBoost value is better
217,Macro_F1,0.021377507825589892,Higher CatBoost value is better
217,MCC,0.027940733890802427,Higher CatBoost value is better
217,Macro_Specificity,0.01012031139419678,Higher CatBoost value is better
217,Macro_AUROC,0.038670901697185234,Higher CatBoost value is better
217,Macro_AUPRC,0.05652986582551678,Higher CatBoost value is better
217,Log_Loss,0.03613075666781507,Lower CatBoost value is better
217,Multiclass_Brier_Score,0.015282078555189427,Lower CatBoost value is better
218,Accuracy,0.025531914893617058,Higher CatBoost value is better
218,Balanced_Accuracy,0.02804949391260203,Higher CatBoost value is better
218,Macro_F1,0.02717385945956452,Higher CatBoost value is better
218,MCC,0.0308297106170613,Higher CatBoost value is better
218,Macro_Specificity,0.009461551209226648,Higher CatBoost value is better
218,Macro_AUROC,0.01362381225997511,Higher CatBoost value is better
218,Macro_AUPRC,-9.308776969962906e-05,Higher CatBoost value is better
218,Log_Loss,-0.03275057011526805,Lower CatBoost value is better
218,Multiclass_Brier_Score,-0.010956289082237836,Lower CatBoost value is better
219,Accuracy,0.03829787234042559,Higher CatBoost value is better
219,Balanced_Accuracy,0.03585526315789478,Higher CatBoost value is better
219,Macro_F1,0.04134508482431953,Higher CatBoost value is better
219,MCC,0.04689772729690367,Higher CatBoost value is better
219,Macro_Specificity,0.016415514677679433,Higher CatBoost value is better
219,Macro_AUROC,0.017850194143639975,Higher CatBoost value is better
219,Macro_AUPRC,0.011222058043623417,Higher CatBoost value is better
219,Log_Loss,-0.003485808616514152,Lower CatBoost value is better
219,Multiclass_Brier_Score,0.006645238823649313,Lower CatBoost value is better
220,Accuracy,0.038297872340425476,Higher CatBoost value is better
220,Balanced_Accuracy,0.03981396833688877,Higher CatBoost value is better
220,Macro_F1,0.04063843073982942,Higher CatBoost value is better
220,MCC,0.051886368112326386,Higher CatBoost value is better
220,Macro_Specificity,0.017610860109295245,Higher CatBoost value is better
220,Macro_AUROC,0.01880018396736116,Higher CatBoost value is better
220,Macro_AUPRC,0.015576347991601125,Higher CatBoost value is better
220,Log_Loss,0.000745185275645821,Lower CatBoost value is better
220,Multiclass_Brier_Score,0.011103020623837112,Lower CatBoost value is better
221,Accuracy,0.033333333333333326,Higher CatBoost value is better
221,Balanced_Accuracy,0.03620278214306494,Higher CatBoost value is better
221,Macro_F1,0.03683253401608766,Higher CatBoost value is better
221,MCC,0.04461994892310439,Higher CatBoost value is better
221,Macro_Specificity,0.016153263555207964,Higher CatBoost value is better
221,Macro_AUROC,0.010556984444763606,Higher CatBoost value is better
221,Macro_AUPRC,0.008569042658888026,Higher CatBoost value is better
221,Log_Loss,0.028563724972071602,Lower CatBoost value is better
221,Multiclass_Brier_Score,0.014991795923147866,Lower CatBoost value is better
222,Accuracy,0.0,Higher CatBoost value is better
222,Balanced_Accuracy,-8.055836189191368e-05,Higher CatBoost value is better
222,Macro_F1,0.005462872452119849,Higher CatBoost value is better
222,MCC,-0.009730710228624151,Higher CatBoost value is better
222,Macro_Specificity,-0.0018123088357200334,Higher CatBoost value is better
222,Macro_AUROC,0.040691548984809534,Higher CatBoost value is better
222,Macro_AUPRC,0.05876877840240402,Higher CatBoost value is better
222,Log_Loss,-0.010722767575099823,Lower CatBoost value is better
222,Multiclass_Brier_Score,-0.007029145655623792,Lower CatBoost value is better
223,Accuracy,0.021276595744680882,Higher CatBoost value is better
223,Balanced_Accuracy,0.020753899967383194,Higher CatBoost value is better
223,Macro_F1,0.02383731865226124,Higher CatBoost value is better
223,MCC,0.021729972960627064,Higher CatBoost value is better
223,Macro_Specificity,0.008421641291776472,Higher CatBoost value is better
223,Macro_AUROC,0.0360418164332823,Higher CatBoost value is better
223,Macro_AUPRC,0.05111364465705637,Higher CatBoost value is better
223,Log_Loss,0.004304393309215282,Lower CatBoost value is better
223,Multiclass_Brier_Score,0.010998419163103013,Lower CatBoost value is better
224,Accuracy,0.02083333333333337,Higher CatBoost value is better
224,Balanced_Accuracy,0.02333338572817034,Higher CatBoost value is better
224,Macro_F1,0.02360393656024551,Higher CatBoost value is better
224,MCC,0.02562229322292331,Higher CatBoost value is better
224,Macro_Specificity,0.010279783402327936,Higher CatBoost value is better
224,Macro_AUROC,0.04583330957096976,Higher CatBoost value is better
224,Macro_AUPRC,0.06534719779657705,Higher CatBoost value is better
224,Log_Loss,0.038075549158565924,Lower CatBoost value is better
224,Multiclass_Brier_Score,0.022002332134176128,Lower CatBoost value is better
225,Accuracy,0.03749999999999998,Higher CatBoost value is better
225,Balanced_Accuracy,0.041704387349351,Higher CatBoost value is better
225,Macro_F1,0.040315480776010104,Higher CatBoost value is better
225,MCC,0.04947928997621431,Higher CatBoost value is better
225,Macro_Specificity,0.016419980892660502,Higher CatBoost value is better
225,Macro_AUROC,0.03464326197662282,Higher CatBoost value is better
225,Macro_AUPRC,0.05755308125233172,Higher CatBoost value is better
225,Log_Loss,0.04991785296825152,Lower CatBoost value is better
225,Multiclass_Brier_Score,0.032776554342676845,Lower CatBoost value is better
226,Accuracy,0.017021276595744705,Higher CatBoost value is better
226,Balanced_Accuracy,0.018114286535339086,Higher CatBoost value is better
226,Macro_F1,0.018283844459325738,Higher CatBoost value is better
226,MCC,0.0212063396302673,Higher CatBoost value is better
226,Macro_Specificity,0.007153882906391296,Higher CatBoost value is better
226,Macro_AUROC,0.018812936179596895,Higher CatBoost value is better
226,Macro_AUPRC,0.005218635442684416,Higher CatBoost value is better
226,Log_Loss,-0.03769357622742242,Lower CatBoost value is better
226,Multiclass_Brier_Score,-0.01749813473272005,Lower CatBoost value is better
227,Accuracy,0.004444444444444473,Higher CatBoost value is better
227,Balanced_Accuracy,0.0005760670332548568,Higher CatBoost value is better
227,Macro_F1,0.0068232751610245446,Higher CatBoost value is better
227,MCC,-0.0028706365102441067,Higher CatBoost value is better
227,Macro_Specificity,-0.00031855939028935243,Higher CatBoost value is better
227,Macro_AUROC,0.023992302192022197,Higher CatBoost value is better
227,Macro_AUPRC,0.02413572227264471,Higher CatBoost value is better
227,Log_Loss,-0.029829696360421987,Lower CatBoost value is better
227,Multiclass_Brier_Score,-0.014118507834712635,Lower CatBoost value is better
228,Accuracy,0.034782608695652195,Higher CatBoost value is better
228,Balanced_Accuracy,0.03401360544217691,Higher CatBoost value is better
228,Macro_F1,0.03590890058525775,Higher CatBoost value is better
228,MCC,0.041385732201972725,Higher CatBoost value is better
228,Macro_Specificity,0.014348845598845639,Higher CatBoost value is better
228,Macro_AUROC,0.022925675035410098,Higher CatBoost value is better
228,Macro_AUPRC,0.009911751086322473,Higher CatBoost value is better
228,Log_Loss,-0.029016315399841508,Lower CatBoost value is better
228,Multiclass_Brier_Score,-0.008613019747206574,Lower CatBoost value is better
229,Accuracy,0.004255319148936176,Higher CatBoost value is better
229,Balanced_Accuracy,0.006933288710397112,Higher CatBoost value is better
229,Macro_F1,0.00658259690040186,Higher CatBoost value is better
229,MCC,0.0014047970704849089,Higher CatBoost value is better
229,Macro_Specificity,0.002173452630190087,Higher CatBoost value is better
229,Macro_AUROC,0.03369172398122999,Higher CatBoost value is better
229,Macro_AUPRC,0.059001914476767725,Higher CatBoost value is better
229,Log_Loss,0.02506317061325014,Lower CatBoost value is better
229,Multiclass_Brier_Score,0.008786513067621737,Lower CatBoost value is better
230,Accuracy,0.026666666666666616,Higher CatBoost value is better
230,Balanced_Accuracy,0.02551911740730528,Higher CatBoost value is better
230,Macro_F1,0.02840333973775666,Higher CatBoost value is better
230,MCC,0.030344333592915662,Higher CatBoost value is better
230,Macro_Specificity,0.010488156829620343,Higher CatBoost value is better
230,Macro_AUROC,0.029229221204975175,Higher CatBoost value is better
230,Macro_AUPRC,0.03603298797955945,Higher CatBoost value is better
230,Log_Loss,-0.010418043957126977,Lower CatBoost value is better
230,Multiclass_Brier_Score,-0.0022791283884849856,Lower CatBoost value is better
231,Accuracy,0.01666666666666672,Higher CatBoost value is better
231,Balanced_Accuracy,0.01900584795321647,Higher CatBoost value is better
231,Macro_F1,0.018015468862975115,Higher CatBoost value is better
231,MCC,0.014389272579194867,Higher CatBoost value is better
231,Macro_Specificity,0.006372225884420879,Higher CatBoost value is better
231,Macro_AUROC,0.026452927301865103,Higher CatBoost value is better
231,Macro_AUPRC,0.028062570398932563,Higher CatBoost value is better
231,Log_Loss,-0.00799869801913633,Lower CatBoost value is better
231,Multiclass_Brier_Score,-0.0059861558279406535,Lower CatBoost value is better
232,Accuracy,0.042553191489361764,Higher CatBoost value is better
232,Balanced_Accuracy,0.040668781390431064,Higher CatBoost value is better
232,Macro_F1,0.045162664547842235,Higher CatBoost value is better
232,MCC,0.056497608520507114,Higher CatBoost value is better
232,Macro_Specificity,0.01787835230095003,Higher CatBoost value is better
232,Macro_AUROC,0.013347504131272059,Higher CatBoost value is better
232,Macro_AUPRC,0.0036868919457138105,Higher CatBoost value is better
232,Log_Loss,0.016973670670537455,Lower CatBoost value is better
232,Multiclass_Brier_Score,0.011617808109634808,Lower CatBoost value is better
233,Accuracy,0.0304347826086957,Higher CatBoost value is better
233,Balanced_Accuracy,0.03437235713422748,Higher CatBoost value is better
233,Macro_F1,0.03334314045872966,Higher CatBoost value is better
233,MCC,0.040570895966983045,Higher CatBoost value is better
233,Macro_Specificity,0.013932781792440951,Higher CatBoost value is better
233,Macro_AUROC,0.005448313257756077,Higher CatBoost value is better
233,Macro_AUPRC,-0.005541124280904919,Higher CatBoost value is better
233,Log_Loss,0.011155678179723072,Lower CatBoost value is better
233,Multiclass_Brier_Score,0.009164020093040015,Lower CatBoost value is better
234,Accuracy,0.04583333333333328,Higher CatBoost value is better
234,Balanced_Accuracy,0.04714309511910708,Higher CatBoost value is better
234,Macro_F1,0.0491862403543013,Higher CatBoost value is better
234,MCC,0.06321971193102571,Higher CatBoost value is better
234,Macro_Specificity,0.022253975814347182,Higher CatBoost value is better
234,Macro_AUROC,0.0398526767851779,Higher CatBoost value is better
234,Macro_AUPRC,0.053144743943273065,Higher CatBoost value is better
234,Log_Loss,0.03431732226695894,Lower CatBoost value is better
234,Multiclass_Brier_Score,0.037600221600673556,Lower CatBoost value is better
235,Accuracy,0.004444444444444473,Higher CatBoost value is better
235,Balanced_Accuracy,0.007217661010764487,Higher CatBoost value is better
235,Macro_F1,0.008443043031878261,Higher CatBoost value is better
235,MCC,0.002028067750283191,Higher CatBoost value is better
235,Macro_Specificity,0.0009268205403470953,Higher CatBoost value is better
235,Macro_AUROC,0.031803085327804514,Higher CatBoost value is better
235,Macro_AUPRC,0.056147801983103096,Higher CatBoost value is better
235,Log_Loss,0.006527839801091062,Lower CatBoost value is better
235,Multiclass_Brier_Score,0.0026669707710664237,Lower CatBoost value is better
236,Accuracy,0.008510638297872353,Higher CatBoost value is better
236,Balanced_Accuracy,0.011916264090177098,Higher CatBoost value is better
236,Macro_F1,0.009425539868150423,Higher CatBoost value is better
236,MCC,0.006966687834531471,Higher CatBoost value is better
236,Macro_Specificity,0.0026875665751271427,Higher CatBoost value is better
236,Macro_AUROC,0.03075442284946084,Higher CatBoost value is better
236,Macro_AUPRC,0.041044859760621,Higher CatBoost value is better
236,Log_Loss,0.015796575579915872,Lower CatBoost value is better
236,Multiclass_Brier_Score,-0.0025621153602919944,Lower CatBoost value is better
237,Accuracy,0.025000000000000022,Higher CatBoost value is better
237,Balanced_Accuracy,0.026151315789473717,Higher CatBoost value is better
237,Macro_F1,0.027702648384683948,Higher CatBoost value is better
237,MCC,0.031124107519998834,Higher CatBoost value is better
237,Macro_Specificity,0.010958971629108305,Higher CatBoost value is better
237,Macro_AUROC,0.047952086624140744,Higher CatBoost value is better
237,Macro_AUPRC,0.06410156786879528,Higher CatBoost value is better
237,Log_Loss,0.024744092830015885,Lower CatBoost value is better
237,Multiclass_Brier_Score,0.025427373739501435,Lower CatBoost value is better
238,Accuracy,0.0340425531914893,Higher CatBoost value is better
238,Balanced_Accuracy,0.0345918150278558,Higher CatBoost value is better
238,Macro_F1,0.03715957528191716,Higher CatBoost value is better
238,MCC,0.03993652919220747,Higher CatBoost value is better
238,Macro_Specificity,0.014535029609555328,Higher CatBoost value is better
238,Macro_AUROC,0.04388215184747413,Higher CatBoost value is better
238,Macro_AUPRC,0.06672525928966999,Higher CatBoost value is better
238,Log_Loss,0.03363002804528492,Lower CatBoost value is better
238,Multiclass_Brier_Score,0.02726952808511296,Lower CatBoost value is better
239,Accuracy,0.03111111111111109,Higher CatBoost value is better
239,Balanced_Accuracy,0.033093878553447476,Higher CatBoost value is better
239,Macro_F1,0.03394982777112576,Higher CatBoost value is better
239,MCC,0.04118904272535795,Higher CatBoost value is better
239,Macro_Specificity,0.014110473457675687,Higher CatBoost value is better
239,Macro_AUROC,0.00859343330010287,Higher CatBoost value is better
239,Macro_AUPRC,-0.0009007792911579493,Higher CatBoost value is better
239,Log_Loss,0.00560441478040441,Lower CatBoost value is better
239,Multiclass_Brier_Score,0.006945216200598903,Lower CatBoost value is better
240,Accuracy,0.051063829787234005,Higher CatBoost value is better
240,Balanced_Accuracy,0.04805555555555552,Higher CatBoost value is better
240,Macro_F1,0.053448874154338966,Higher CatBoost value is better
240,MCC,0.06711053808675516,Higher CatBoost value is better
240,Macro_Specificity,0.022983630639348274,Higher CatBoost value is better
240,Macro_AUROC,-0.0022197820690814662,Higher CatBoost value is better
240,Macro_AUPRC,-0.014398049090000642,Higher CatBoost value is better
240,Log_Loss,-0.03183758673450321,Lower CatBoost value is better
240,Multiclass_Brier_Score,-0.00750763262861176,Lower CatBoost value is better
241,Accuracy,0.029166666666666674,Higher CatBoost value is better
241,Balanced_Accuracy,0.029067089067089102,Higher CatBoost value is better
241,Macro_F1,0.031426633098254886,Higher CatBoost value is better
241,MCC,0.03407053109060376,Higher CatBoost value is better
241,Macro_Specificity,0.012803297795616175,Higher CatBoost value is better
241,Macro_AUROC,0.03591397244821681,Higher CatBoost value is better
241,Macro_AUPRC,0.03651759194031756,Higher CatBoost value is better
241,Log_Loss,0.0025888405875952314,Lower CatBoost value is better
241,Multiclass_Brier_Score,0.005575113526343323,Lower CatBoost value is better
242,Accuracy,0.01666666666666672,Higher CatBoost value is better
242,Balanced_Accuracy,0.01794804176133291,Higher CatBoost value is better
242,Macro_F1,0.01890538650542417,Higher CatBoost value is better
242,MCC,0.019164163639546206,Higher CatBoost value is better
242,Macro_Specificity,0.006231308948700276,Higher CatBoost value is better
242,Macro_AUROC,0.043299303082035,Higher CatBoost value is better
242,Macro_AUPRC,0.06539442409692353,Higher CatBoost value is better
242,Log_Loss,0.02853772053712611,Lower CatBoost value is better
242,Multiclass_Brier_Score,0.0173033863757871,Lower CatBoost value is better
243,Accuracy,0.012499999999999956,Higher CatBoost value is better
243,Balanced_Accuracy,0.007945973062252087,Higher CatBoost value is better
243,Macro_F1,0.01341717474955395,Higher CatBoost value is better
243,MCC,0.011350451135900719,Higher CatBoost value is better
243,Macro_Specificity,0.004442757030631128,Higher CatBoost value is better
243,Macro_AUROC,0.04313930456053883,Higher CatBoost value is better
243,Macro_AUPRC,0.05779488449608672,Higher CatBoost value is better
243,Log_Loss,0.013838024544226002,Lower CatBoost value is better
243,Multiclass_Brier_Score,0.014536842032647546,Lower CatBoost value is better
244,Accuracy,0.01666666666666672,Higher CatBoost value is better
244,Balanced_Accuracy,0.01740233384069012,Higher CatBoost value is better
244,Macro_F1,0.01821859177563878,Higher CatBoost value is better
244,MCC,0.019564123153408608,Higher CatBoost value is better
244,Macro_Specificity,0.00719583328231066,Higher CatBoost value is better
244,Macro_AUROC,0.057106144742550824,Higher CatBoost value is better
244,Macro_AUPRC,0.07558018168578218,Higher CatBoost value is better
244,Log_Loss,0.01697252458452425,Lower CatBoost value is better
244,Multiclass_Brier_Score,0.024996762020688956,Lower CatBoost value is better
245,Accuracy,0.017391304347826098,Higher CatBoost value is better
245,Balanced_Accuracy,0.015254586683158156,Higher CatBoost value is better
245,Macro_F1,0.020055842234788512,Higher CatBoost value is better
245,MCC,0.013107596231924257,Higher CatBoost value is better
245,Macro_Specificity,0.004188223700418936,Higher CatBoost value is better
245,Macro_AUROC,0.015338175181380809,Higher CatBoost value is better
245,Macro_AUPRC,0.012244649685224873,Higher CatBoost value is better
245,Log_Loss,-0.037137266922465884,Lower CatBoost value is better
245,Multiclass_Brier_Score,-0.012486467623696984,Lower CatBoost value is better
246,Accuracy,0.025531914893616947,Higher CatBoost value is better
246,Balanced_Accuracy,0.024098124098124174,Higher CatBoost value is better
246,Macro_F1,0.028352500132410974,Higher CatBoost value is better
246,MCC,0.026736889257375718,Higher CatBoost value is better
246,Macro_Specificity,0.009632612234422133,Higher CatBoost value is better
246,Macro_AUROC,0.03918889556898619,Higher CatBoost value is better
246,Macro_AUPRC,0.04305876732897118,Higher CatBoost value is better
246,Log_Loss,-0.001437950669116339,Lower CatBoost value is better
246,Multiclass_Brier_Score,0.002363050322200244,Lower CatBoost value is better
247,Accuracy,0.04680851063829783,Higher CatBoost value is better
247,Balanced_Accuracy,0.04668737060041417,Higher CatBoost value is better
247,Macro_F1,0.049325776562618606,Higher CatBoost value is better
247,MCC,0.06196289439422342,Higher CatBoost value is better
