Run_Type,Outer_Test_Year,Model,Epoch,Training_Loss,Validation_Loss,Training_Accuracy,Validation_Accuracy,Learning_Rate
Outer_LOYO,2003,CNN-LSTM,8,0.5252623558044434,0.6120138168334961,0.7875000238418579,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,9,0.4601566195487976,0.5880581736564636,0.793749988079071,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,10,0.49426260590553284,0.5803061127662659,0.78125,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,11,0.4157138764858246,0.5701003074645996,0.84375,0.8125,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,12,0.3980399966239929,0.570016086101532,0.824999988079071,0.8125,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,13,0.41314181685447693,0.5692617297172546,0.856249988079071,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,14,0.41602617502212524,0.5857145190238953,0.800000011920929,0.7708333134651184,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,15,0.36563950777053833,0.5968723893165588,0.84375,0.7708333134651184,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,16,0.3312534689903259,0.5801703333854675,0.8687499761581421,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,17,0.3153685927391052,0.5903914570808411,0.8812500238418579,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,18,0.30360135436058044,0.5929113626480103,0.8999999761581421,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,19,0.29740989208221436,0.619452178478241,0.893750011920929,0.7916666865348816,0.000699999975040555
Outer_LOYO,2003,CNN-LSTM,20,0.3063430190086365,0.6405595541000366,0.875,0.75,0.0003499999875202775
Outer_LOYO,2003,CNN-LSTM,21,0.3221520483493805,0.6242840886116028,0.887499988079071,0.75,0.0003499999875202775
Outer_LOYO,2003,CNN-LSTM,22,0.2527180314064026,0.6195114850997925,0.893750011920929,0.75,0.0003499999875202775
Outer_LOYO,2003,CNN-LSTM,23,0.2378617525100708,0.6469941139221191,0.9375,0.75,0.0003499999875202775
Outer_LOYO,2003,CNN-LSTM,24,0.22593238949775696,0.6886777877807617,0.918749988079071,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2003,CNN-LSTM,25,0.22668316960334778,0.7156398892402649,0.9312499761581421,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2003,CNN-LSTM,26,0.20397527515888214,0.7259469628334045,0.9375,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2003,CNN-LSTM,27,0.17932599782943726,0.7263845801353455,0.9437500238418579,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2003,CNN-LSTM,28,0.20930513739585876,0.736912727355957,0.9375,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2003,CNN-LSTM,29,0.18308639526367188,0.7587127685546875,0.9375,0.6875,0.00017499999376013875
Outer_LOYO,2003,CNN-LSTM,30,0.21859709918498993,0.7674910426139832,0.9375,0.6875,0.00017499999376013875
Outer_LOYO,2003,CNN-LSTM,31,0.19880814850330353,0.771220862865448,0.9437500238418579,0.6875,0.00017499999376013875
Outer_LOYO,2003,CNN-LSTM,32,0.1820119321346283,0.7796018123626709,0.9375,0.6875,0.00017499999376013875
Outer_LOYO,2003,CNN-LSTM,33,0.167338028550148,0.7899594306945801,0.9624999761581421,0.6875,0.00017499999376013875
Outer_LOYO,2004,TCN,1,1.2378170490264893,0.9822432398796082,0.41290321946144104,0.4791666567325592,0.0010000000474974513
Outer_LOYO,2004,TCN,2,0.8826982975006104,0.925896167755127,0.57419353723526,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,3,0.7802066206932068,0.8966071605682373,0.6451612710952759,0.6875,0.0010000000474974513
Outer_LOYO,2004,TCN,4,0.6873372197151184,0.8539754748344421,0.6645161509513855,0.6666666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,5,0.5985506176948547,0.8126397132873535,0.7419354915618896,0.75,0.0010000000474974513
Outer_LOYO,2004,TCN,6,0.560439944267273,0.7799506783485413,0.7096773982048035,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,7,0.5909767150878906,0.7598972320556641,0.7548387050628662,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,8,0.4772966504096985,0.7220146059989929,0.8193548321723938,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,9,0.48033657670021057,0.7093248963356018,0.7870967984199524,0.75,0.0010000000474974513
Outer_LOYO,2004,TCN,10,0.4693274199962616,0.6923502087593079,0.7677419185638428,0.75,0.0010000000474974513
Outer_LOYO,2004,TCN,11,0.4431946277618408,0.688805878162384,0.8258064389228821,0.75,0.0010000000474974513
Outer_LOYO,2004,TCN,12,0.3968605399131775,0.6554224491119385,0.8193548321723938,0.75,0.0010000000474974513
Outer_LOYO,2004,TCN,13,0.47205036878585815,0.6244804263114929,0.7677419185638428,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,14,0.4478178322315216,0.6171445846557617,0.8129032254219055,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,15,0.37648805975914,0.6051133275032043,0.8451613187789917,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,16,0.44565916061401367,0.6033543944358826,0.8193548321723938,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,17,0.3913380801677704,0.5865626335144043,0.8580645322799683,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,18,0.40811845660209656,0.5586297512054443,0.85161292552948,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,19,0.38082385063171387,0.5656868815422058,0.8193548321723938,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,20,0.32499435544013977,0.5736802220344543,0.8645161390304565,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,21,0.3848542869091034,0.5540230870246887,0.8193548321723938,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,22,0.3709316849708557,0.5175485610961914,0.8451613187789917,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,23,0.3454129993915558,0.5178406238555908,0.8387096524238586,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,24,0.4110294580459595,0.5478083491325378,0.800000011920929,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2004,TCN,25,0.330405056476593,0.5131694674491882,0.8322580456733704,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,26,0.34500858187675476,0.511455237865448,0.8451613187789917,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,27,0.39968109130859375,0.4901551306247711,0.8258064389228821,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,28,0.37341487407684326,0.5100614428520203,0.8451613187789917,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,29,0.3575999438762665,0.50936359167099,0.8322580456733704,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,30,0.33398720622062683,0.497565895318985,0.8580645322799683,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,31,0.3594509959220886,0.5122386813163757,0.8387096524238586,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,32,0.28819942474365234,0.4937572181224823,0.8645161390304565,0.8125,0.0010000000474974513
Outer_LOYO,2004,TCN,33,0.29580068588256836,0.5262420177459717,0.8451613187789917,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2004,TCN,34,0.29654935002326965,0.5326576828956604,0.8838709592819214,0.8125,0.0005000000237487257
Outer_LOYO,2004,TCN,35,0.322221040725708,0.5389418005943298,0.8580645322799683,0.7708333134651184,0.0005000000237487257
Outer_LOYO,2004,TCN,36,0.2946605086326599,0.5168895721435547,0.896774172782898,0.8333333134651184,0.0005000000237487257
Outer_LOYO,2004,TCN,37,0.24969573318958282,0.5118898153305054,0.8903225660324097,0.8333333134651184,0.0005000000237487257
Outer_LOYO,2004,TCN,38,0.2902233302593231,0.5120264887809753,0.8774193525314331,0.8125,0.0005000000237487257
Outer_LOYO,2004,TCN,39,0.24818755686283112,0.5159578919410706,0.8709677457809448,0.8125,0.0005000000237487257
Outer_LOYO,2004,TCN,40,0.21914434432983398,0.5198495984077454,0.9032257795333862,0.8125,0.0005000000237487257
Outer_LOYO,2004,TCN,41,0.303766667842865,0.5058426260948181,0.8774193525314331,0.8541666865348816,0.0002500000118743628
Outer_LOYO,2004,TCN,42,0.2950340211391449,0.5065732002258301,0.8709677457809448,0.8333333134651184,0.0002500000118743628
Outer_LOYO,2004,TCN,43,0.2744065523147583,0.5131681561470032,0.8774193525314331,0.8333333134651184,0.0002500000118743628
Outer_LOYO,2004,TCN,44,0.2373303323984146,0.5150887370109558,0.8903225660324097,0.8333333134651184,0.0002500000118743628
Outer_LOYO,2004,TCN,45,0.2878251373767853,0.5177280902862549,0.8645161390304565,0.8333333134651184,0.0002500000118743628
Outer_LOYO,2004,TCN,46,0.2458750307559967,0.5218096375465393,0.896774172782898,0.8333333134651184,0.0002500000118743628
Outer_LOYO,2004,TCN,47,0.21728764474391937,0.5251241326332092,0.9032257795333862,0.7916666865348816,0.0002500000118743628
Outer_LOYO,2004,CNN-LSTM,1,1.0619041919708252,1.0474023818969727,0.4838709533214569,0.625,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,2,0.9430950284004211,0.9809074401855469,0.7032257914543152,0.6666666865348816,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,3,0.8358867168426514,0.904017984867096,0.7161290049552917,0.6666666865348816,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,4,0.7553322315216064,0.8260276317596436,0.7548387050628662,0.7083333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,5,0.6802624464035034,0.7579841017723083,0.7354838848114014,0.6666666865348816,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,6,0.6604934334754944,0.7207091450691223,0.7548387050628662,0.6458333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,7,0.5409370064735413,0.6846887469291687,0.800000011920929,0.6666666865348816,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,8,0.5027852654457092,0.6648767590522766,0.8064516186714172,0.7083333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,9,0.4910827577114105,0.6522819399833679,0.8064516186714172,0.7083333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,10,0.49600327014923096,0.634418785572052,0.800000011920929,0.7083333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,11,0.4449830651283264,0.6350693106651306,0.8193548321723938,0.7083333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,12,0.4387229084968567,0.6157734990119934,0.8451613187789917,0.6875,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,13,0.43843480944633484,0.6009612083435059,0.8129032254219055,0.75,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,14,0.38070574402809143,0.5951736569404602,0.85161292552948,0.7291666865348816,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,15,0.35150599479675293,0.5955886840820312,0.8709677457809448,0.7291666865348816,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,16,0.3561909794807434,0.6042599081993103,0.8774193525314331,0.7083333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,17,0.32157352566719055,0.6121494174003601,0.8903225660324097,0.6875,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,18,0.329534113407135,0.6186085343360901,0.85161292552948,0.7083333134651184,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,19,0.2706211805343628,0.6059508323669434,0.896774172782898,0.75,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,20,0.2898988723754883,0.6185318231582642,0.8645161390304565,0.7291666865348816,0.000699999975040555
Outer_LOYO,2004,CNN-LSTM,21,0.2933254837989807,0.6332693696022034,0.8774193525314331,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2004,CNN-LSTM,22,0.28503161668777466,0.6259773373603821,0.896774172782898,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2004,CNN-LSTM,23,0.2500985860824585,0.6316882967948914,0.9290322661399841,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2004,CNN-LSTM,24,0.2562277913093567,0.6330404281616211,0.896774172782898,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2004,CNN-LSTM,25,0.24029159545898438,0.6308777928352356,0.9161290526390076,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2004,CNN-LSTM,26,0.26650041341781616,0.6351534724235535,0.9032257795333862,0.7083333134651184,0.0003499999875202775
Outer_LOYO,2004,CNN-LSTM,27,0.2100192904472351,0.6261675953865051,0.948387086391449,0.75,0.0003499999875202775
Outer_LOYO,2004,CNN-LSTM,28,0.21941779553890228,0.6444138884544373,0.9161290526390076,0.7291666865348816,0.00017499999376013875
Outer_LOYO,2004,CNN-LSTM,29,0.23107412457466125,0.6493633389472961,0.9225806593894958,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2004,CNN-LSTM,30,0.22844555974006653,0.6568072438240051,0.9225806593894958,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2004,CNN-LSTM,31,0.21299025416374207,0.663432776927948,0.9225806593894958,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2004,CNN-LSTM,32,0.20038600265979767,0.6639125347137451,0.9290322661399841,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2004,CNN-LSTM,33,0.23284848034381866,0.6653412580490112,0.9290322661399841,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2004,CNN-LSTM,34,0.23225830495357513,0.6560077667236328,0.9096774458885193,0.7083333134651184,0.00017499999376013875
Outer_LOYO,2005,TCN,1,1.1968188285827637,1.0094877481460571,0.4124999940395355,0.6458333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,2,0.9697378873825073,0.9444515109062195,0.5375000238418579,0.6875,0.0010000000474974513
Outer_LOYO,2005,TCN,3,0.7952236533164978,0.8859894871711731,0.6187499761581421,0.7291666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,4,0.7329159379005432,0.8400309681892395,0.6499999761581421,0.7291666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,5,0.6327995657920837,0.79939204454422,0.71875,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,6,0.6096652746200562,0.7624220848083496,0.6812499761581421,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,7,0.5758323669433594,0.7321333885192871,0.7250000238418579,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,8,0.5663527846336365,0.6924891471862793,0.762499988079071,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,9,0.5368832349777222,0.6678721308708191,0.7562500238418579,0.8125,0.0010000000474974513
Outer_LOYO,2005,TCN,10,0.4855118691921234,0.6576557159423828,0.78125,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,11,0.4911534786224365,0.6300259232521057,0.793749988079071,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,12,0.5616875886917114,0.5833277702331543,0.731249988079071,0.8125,0.0010000000474974513
Outer_LOYO,2005,TCN,13,0.5023374557495117,0.5633719563484192,0.768750011920929,0.8125,0.0010000000474974513
Outer_LOYO,2005,TCN,14,0.514955997467041,0.5567982196807861,0.78125,0.8333333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,15,0.447989284992218,0.5498518943786621,0.78125,0.8125,0.0010000000474974513
Outer_LOYO,2005,TCN,16,0.36765724420547485,0.5524699091911316,0.831250011920929,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,17,0.4662001132965088,0.5177435278892517,0.8125,0.7916666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,18,0.41266369819641113,0.5259573459625244,0.824999988079071,0.8125,0.0010000000474974513
Outer_LOYO,2005,TCN,19,0.4406610131263733,0.5700986981391907,0.78125,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,20,0.38320112228393555,0.5613805651664734,0.824999988079071,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,21,0.3583429455757141,0.5137887001037598,0.8500000238418579,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,22,0.34296560287475586,0.49092814326286316,0.8500000238418579,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,23,0.38873299956321716,0.4959019422531128,0.831250011920929,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,24,0.30059894919395447,0.49312663078308105,0.875,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,25,0.30111682415008545,0.4851757287979126,0.875,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,26,0.3092840909957886,0.48743078112602234,0.8374999761581421,0.7291666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,27,0.31738024950027466,0.4846847355365753,0.8812500238418579,0.7708333134651184,0.0010000000474974513
Outer_LOYO,2005,TCN,28,0.3460772633552551,0.5394393801689148,0.831250011920929,0.7291666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,29,0.27506306767463684,0.5570619702339172,0.8812500238418579,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,30,0.27260419726371765,0.5215767025947571,0.887499988079071,0.75,0.0010000000474974513
Outer_LOYO,2005,TCN,31,0.27936530113220215,0.5652144551277161,0.887499988079071,0.7291666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,32,0.26408421993255615,0.5224190950393677,0.90625,0.7291666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,33,0.30999237298965454,0.5682331323623657,0.8812500238418579,0.7291666865348816,0.0010000000474974513
Outer_LOYO,2005,TCN,34,0.26911020278930664,0.5875794887542725,0.887499988079071,0.7291666865348816,0.0005000000237487257
Outer_LOYO,2005,TCN,35,0.21847279369831085,0.6464163661003113,0.8999999761581421,0.7291666865348816,0.0005000000237487257
Outer_LOYO,2005,TCN,36,0.3080090880393982,0.592179536819458,0.887499988079071,0.7291666865348816,0.0005000000237487257
Outer_LOYO,2005,TCN,37,0.27829259634017944,0.4951159954071045,0.9125000238418579,0.75,0.0005000000237487257
Outer_LOYO,2005,TCN,38,0.23273701965808868,0.5324897170066833,0.918749988079071,0.75,0.0005000000237487257
Outer_LOYO,2005,TCN,39,0.37121590971946716,0.5988913774490356,0.8187500238418579,0.7291666865348816,0.0005000000237487257
Outer_LOYO,2005,TCN,40,0.2971132695674896,0.6777525544166565,0.8999999761581421,0.7083333134651184,0.0005000000237487257
Outer_LOYO,2005,TCN,41,0.2762998938560486,0.599497377872467,0.875,0.7291666865348816,0.0002500000118743628
Outer_LOYO,2005,TCN,42,0.3301634192466736,0.5586771965026855,0.856249988079071,0.7291666865348816,0.0002500000118743628
Outer_LOYO,2005,TCN,43,0.1931246817111969,0.5720017552375793,0.9125000238418579,0.7291666865348816,0.0002500000118743628
Outer_LOYO,2005,TCN,44,0.20568974316120148,0.6145609021186829,0.9437500238418579,0.7291666865348816,0.0002500000118743628
Outer_LOYO,2005,TCN,45,0.2887159585952759,0.6745582222938538,0.8687499761581421,0.6875,0.0002500000118743628
Outer_LOYO,2005,TCN,46,0.20177197456359863,0.6462724804878235,0.9312499761581421,0.7083333134651184,0.0002500000118743628
Outer_LOYO,2005,TCN,47,0.30816659331321716,0.6673939228057861,0.8687499761581421,0.7083333134651184,0.0002500000118743628
Outer_LOYO,2005,CNN-LSTM,1,1.0664209127426147,1.04356050491333,0.3812499940395355,0.6458333134651184,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,2,0.94923335313797,0.970086395740509,0.59375,0.7708333134651184,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,3,0.8871415257453918,0.8907403945922852,0.643750011920929,0.7708333134651184,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,4,0.7765711545944214,0.809240996837616,0.675000011920929,0.8125,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,5,0.7063377499580383,0.730333149433136,0.7437499761581421,0.8333333134651184,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,6,0.673430323600769,0.6666091680526733,0.699999988079071,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,7,0.6114577054977417,0.6239636540412903,0.731249988079071,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,8,0.6031031012535095,0.6006244421005249,0.7437499761581421,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,9,0.5901604890823364,0.5793816447257996,0.71875,0.875,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,10,0.5189189910888672,0.56331866979599,0.78125,0.875,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,11,0.5332931280136108,0.5494399666786194,0.78125,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,12,0.46782249212265015,0.5389998555183411,0.78125,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,13,0.4294600486755371,0.5307450294494629,0.831250011920929,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,14,0.4001738429069519,0.5356972813606262,0.824999988079071,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,15,0.3989408612251282,0.5263614058494568,0.831250011920929,0.8541666865348816,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,16,0.39897245168685913,0.5410627722740173,0.8125,0.8333333134651184,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,17,0.4088646471500397,0.5202773213386536,0.8125,0.8125,0.000699999975040555
Outer_LOYO,2005,CNN-LSTM,18,0.3858914077281952,0.5364924073219299,0.8187500238418579,0.7916666865348816,0.000699999975040555
